id,creator_id,updater_id,original_id,institution_id,country_id,creation_date,update_date,filename,file_size,width,height,dating,name,street,postcode,locality,area,addition,expanded_name,material,technique,technique_author,format,literature,page,figure,table,isbn,comment,rights,museris_url,museris_cote,visibility,image_validator_id,data_validator_id,image_validation_date,data_validation_date,owner_id,document_type_id,domain_id,precision,technique_date,object_reference,production_place,from,to,site,document_size,url,url_description,code,location,plain_name,legacy_id
55170411,,3321,,,90,2007-11-26 15:28:07,2019-11-19 17:12:38,tiresias-28934.jpg,0,1860,2381,,"Edfou (Haute-Egypte), temple d'Horus",,,Edfou,,,"Edfou (Haute-Egypte), temple d'Horus. Bas-relief représentant le couronnement du pharaon. Nekhbet d'El-Kab (coiffée de couronne de Haute Egypte) et Outo de Bouto (coiffée de celle de Basse Egypte), déesse protectrice des deux parties du Double-Pays, assurent le couronnement du souverain, dont le couvre-chef réunit la couronne rouge et la couronne blanche. Le souverain qui représente les dieux sur la terre exécute tous les jours, dans le temple qui est à l'image du monde, le rituel nécessaire à la perpétuation de l'univers. Période ptolémaïque, vers 271-57 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Egypte III,,,,,,,,,public,,,,,,90,523,building,,,,-271,-57,tiresias,,,,IAS-COL-28934,POINT(32.873497 24.97833),,28934
55170412,,3321,,,90,2007-11-26 15:28:07,2019-11-19 17:12:38,tiresias-28935.jpg,0,1854,2385,,"Edfou (Haute-Egypte), temple d'Horus",,,Edfou,,,"Edfou (Haute-Egypte), temple d'Horus. Bas-relief figurant Horus et Hathor. Période ptolémaïque, vers 271-57 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Egypte III,,,,,,,,,public,,,,,,90,523,building,,,,-271,-57,tiresias,,,,IAS-COL-28935,POINT(32.873497 24.97833),,28935
55170413,,3321,,,90,2007-11-26 15:28:07,2019-11-19 17:12:38,tiresias-28936.jpg,0,1856,2374,,"Edfou (Haute-Egypte), temple d'Horus",,,Edfou,,,"Edfou (Haute-Egypte), temple d'Horus. Bas-relief représentant le couronnement du pharaon. Nekhbet d'El-Kab (coiffée de couronne de Haute Egypte) et Outo de Bouto (coiffée de celle de Basse Egypte), déesse protectrice des deux parties du Double-Pays, assurent le couronnement du souverain, dont le couvre-chef réunit la couronne rouge et la couronne blanche. Le souverain qui représente les dieux sur la terre exécute tous les jours, dans le temple qui est à l'image du monde, le rituel nécessaire à la perpétuation de l'univers. Période ptolémaïque, vers 271-57 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Egypte III,,,,,,,,,public,,,,,,90,523,building,,,,-271,-57,tiresias,,,,IAS-COL-28936,POINT(32.873497 24.97833),,28936
55170414,,3321,,,90,2007-11-26 15:28:07,2019-11-19 17:12:38,tiresias-28937.jpg,0,2382,1854,,"Edfou (Haute-Egypte), temple d'Horus",,,Edfou,,,"Edfou (Haute-Egypte), temple d'Horus. Bas-relief. Période ptolémaïque, vers 271-57 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Egypte III,,,,,,,,,public,,,,,,90,523,building,,,,-271,-57,tiresias,,,,IAS-COL-28937,POINT(32.873497 24.97833),,28937
55170415,,3321,,,90,2007-11-26 15:28:07,2019-11-19 17:12:38,tiresias-28938.jpg,0,2383,1856,,"Edfou (Haute-Egypte), temple d'Horus",,,Edfou,,,"Edfou (Haute-Egypte), temple d'Horus. Bas-relief. Période ptolémaïque, vers 271-57 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Egypte III,,,,,,,,,public,,,,,,90,523,building,,,,-271,-57,tiresias,,,,IAS-COL-28938,POINT(32.873497 24.97833),,28938
55170479,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29002.jpg,0,2397,1863,,"Athènes (Attique), Acropole",,,Athènes,,,"Athènes (Attique), Acropole. Depuis l'ouest.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,1,,,,,,,tiresias,,,,IAS-COL-29002,,,29002
55170480,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29003.jpg,0,2390,1863,,"Athènes (Attique), Acropole",,,Athènes,,,"Athènes (Attique), Acropole. Depuis l'ouest.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,,,,,,,,tiresias,,,,IAS-COL-29003,,,29003
55170481,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29004.jpg,0,2384,1856,,"Athènes (Attique), Acropole",,,Athènes,,,"Athènes (Attique), Acropole. Depuis l'ouest.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,,,,,,,,tiresias,,,,IAS-COL-29004,,,29004
55170483,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29006.jpg,0,2643,1914,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29006,POINT(23.724952 37.971488),,29006
55170484,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29007.jpg,0,1920,2618,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29007,POINT(23.724952 37.971488),,29007
55170485,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29008.jpg,0,1857,2387,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29008,POINT(23.724952 37.971488),,29008
55170486,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29009.jpg,0,2642,1920,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29009,POINT(23.724952 37.971488),,29009
55170488,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29011.jpg,0,2364,1835,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29011,POINT(23.724952 37.971488),,29011
55170490,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29013.jpg,0,2671,1928,,"Athènes (Attique), Acropole, temple d'Athéna Niké",,,Athènes,,,"Athènes (Attique), Acropole, temple d'Athéna Niké. 425-415 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-425,-415,tiresias,,,,IAS-COL-29013,POINT(23.724952 37.971488),,29013
55170491,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29014.jpg,0,2694,1932,,"Athènes (Attique), versant sud-ouest de l'Acropole, odéon d'Hérode Atticus",,,Athènes,,,"Athènes (Attique), versant sud-ouest de l'Acropole, odéon d'Hérode Atticus.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,,,,,,,,tiresias,,,,IAS-COL-29014,,,29014
55170494,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29017.jpg,0,2674,1925,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29017,POINT(23.72668 37.97145),,29017
55170499,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29022.jpg,0,2391,1862,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29022,POINT(23.72668 37.97145),,29022
55170500,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29023.jpg,0,1857,2388,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29023,POINT(23.72668 37.97145),,29023
55170501,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29024.jpg,0,1869,2391,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29024,POINT(23.72668 37.97145),,29024
55170502,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29025.jpg,0,2388,1863,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29025,POINT(23.72668 37.97145),,29025
55170503,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29026.jpg,0,1920,2606,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29026,POINT(23.72668 37.97145),,29026
55170504,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29027.jpg,0,1862,2391,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29027,POINT(23.72668 37.97145),,29027
55170506,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29029.jpg,0,2387,1860,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29029,POINT(23.72668 37.97145),,29029
55170507,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29030.jpg,0,1860,2384,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29030,POINT(23.72668 37.97145),,29030
55170508,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29031.jpg,0,2676,1935,,"Athènes (Attique), Acropole, Propylées",,,Athènes,,,"Athènes (Attique), Acropole, Propylées. vus du Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,84,building,,,,,,tiresias,,,,IAS-COL-29031,POINT(23.724985 37.97169),,29031
55170509,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29032.jpg,0,2662,1931,,"Athènes (Attique), Acropole",,,Athènes,,,"Athènes (Attique), Acropole. Erechthéion vu du Parthénon. La construction de l'Erechthéion commença en 421 av. J.-C. et fut achevé entre 409 et 405 av. J.-C., probablement en 406 av. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,91,building,,,,-409,-405,tiresias,,,,IAS-COL-29032,POINT(23.72668 37.97145),,29032
55170525,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29048.jpg,0,2358,1836,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29048,POINT(23.72668 37.97145),,29048
55170526,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29049.jpg,0,2365,1838,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29049,POINT(23.72668 37.97145),,29049
55170527,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29050.jpg,0,2366,1842,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29050,POINT(23.72668 37.97145),,29050
55170528,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29051.jpg,0,2367,1836,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29051,POINT(23.72668 37.97145),,29051
55170529,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29052.jpg,0,2371,1823,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29052,POINT(23.72668 37.97145),,29052
55170530,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29053.jpg,0,1842,2358,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29053,POINT(23.72668 37.97145),,29053
55170531,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29054.jpg,0,1851,2360,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29054,POINT(23.72668 37.97145),,29054
55170532,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29055.jpg,0,1844,2374,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29055,POINT(23.72668 37.97145),,29055
55170533,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29056.jpg,0,1844,2384,,"Athènes (Attique), Acropole, Parthénon",,,Athènes,,,"Athènes (Attique), Acropole, Parthénon.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,103,building,,,,-447,-432,tiresias,,,,IAS-COL-29056,POINT(23.72668 37.97145),,29056
55170550,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29073.jpg,0,1868,2391,,"Athènes (Attique), Rue des Trépieds, Monument de Lysicrate",,,Athènes,,,"Athènes (Attique), Rue des Trépieds, Monument de Lysicrate. 335/334 av. J-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,1057,building,1928-1940,,,-335,-334,tiresias,,,,IAS-COL-29073,POINT(23.730024 37.970842),,29073
55170553,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29076.jpg,0,1863,2390,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion",,,Athènes,,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion. La construction du temple et du sanctuaire est achevé durant le règne d'Hadrien, vers 131 ap. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,47,building,,,,,,tiresias,,,,IAS-COL-29076,POINT(23.733097 37.969373),,29076
55170554,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29077.jpg,0,2387,1854,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion",,,Athènes,,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion. La construction du temple et du sanctuaire est achevé durant le règne d'Hadrien, vers 131 ap. J.-C. Au second plan, le Stade Olympique et le mont Hymette.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,47,building,,,,,,tiresias,,,,IAS-COL-29077,POINT(23.733097 37.969373),,29077
55170555,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29078.jpg,0,1866,2387,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion",,,Athènes,,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion. La construction du temple et du sanctuaire est achevé durant le règne d'Hadrien, vers 131 ap. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,47,building,,,,,,tiresias,,,,IAS-COL-29078,POINT(23.733097 37.969373),,29078
55170556,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29079.jpg,0,2385,1862,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion",,,Athènes,,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion. La construction du temple et du sanctuaire est achevé durant le règne d'Hadrien, vers 131 ap. J.-C.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,47,building,,,,,,tiresias,,,,IAS-COL-29079,POINT(23.733097 37.969373),,29079
55170557,,3321,,,11,2007-11-26 15:28:08,2019-11-19 17:12:38,tiresias-29080.jpg,0,2385,1865,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion",,,Athènes,,,"Athènes (Attique), quartier de l'Ilissos, Olympiéion. La construction du temple et du sanctuaire est achevé durant le règne d'Hadrien, vers 131 ap. J.-C. Commentaire: fête des <em>Koulouma</em>.",,,"Paul Collart, IASA-UNIL",,Album: Athènes,,,,,,,,,public,,,,,,90,47,building,,,,,,tiresias,,,,IAS-COL-29080,POINT(23.733097 37.969373),,29080
55170617,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29140.jpg,0,2649,1935,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29140,POINT(23.533245 37.754291),,29140
55170618,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29141.jpg,0,2663,1935,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29141,POINT(23.533214 37.754319),,29141
55170619,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29142.jpg,0,2661,1935,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-5100,-480,tiresias,,,,IAS-COL-29142,POINT(23.533214 37.754319),,29142
55170620,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29143.jpg,0,2667,1935,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29143,POINT(23.533214 37.754319),,29143
55170621,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29144.jpg,0,1938,2664,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29144,POINT(23.533214 37.754319),,29144
55170622,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29145.jpg,0,1859,2388,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29145,POINT(23.533214 37.754319),,29145
55170623,,3321,,,11,2007-11-26 15:28:09,2019-11-19 17:12:38,tiresias-29146.jpg,0,1865,2388,,Égine (Golfe Saronique),,,Egine,,,Égine (Golfe Saronique). Temple d’Aphaïa. Construction entre 510 et 480 av. J.-C.,,,"Paul Collart, IASA-UNIL",,Album: Attique,,,,,,,,,public,,,,,,90,91,building,1928-1940,,,-510,-480,tiresias,,,,IAS-COL-29146,POINT(23.533214 37.754319),,29146
