,emuIRN,curatorial_section,object_number,object_name,native_name,culture,provenience,material,period,date_made,date_made_early,date_made_late,accession_credit_line,creator,description,manufacture_locationlocus,culture_area,technique,iconography,measurement_height,measurement_length,measurement_width,measurement_outside_diameter,measurement_tickness,measurement_unit,other_numbers,url,image_url
80,214596,Egyptian,E16794D,Architecture,,,Egypt|Dendereh,Limestone,Sixth Dynasty,,,,"Gift of Sara Yorke Stevenson, 1897",,Cornice fragment. From the cornice of mastaba of Adu II.,,,,,,,,,,,,http://www.penn.museum/collections/object/214596,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
81,299680,Egyptian,E16794F,Architecture,,,Egypt|Dendereh,Limestone,Sixth Dynasty,,,,"Gift of Sara Yorke Stevenson, 1897",,Cornice fragment. From the cornice of mastaba of Adu II.,,,,,,,,,,,,http://www.penn.museum/collections/object/299680,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
82,2141,Egyptian,E16797,Architecture,,,Egypt|Dendereh,Limestone,Sixth Dynasty,,,,"Gift of Sara Yorke Stevenson, 1897",,Cornice fragment. From the cornice of mastaba of Adu II.,,,,,,,,,,,,http://www.penn.museum/collections/object/2141,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
83,116097,Egyptian,E17861,Cornice,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,Fragment. Shows ankh sign. [For other fragments see E 17874-75],,,,,,,,,,,,http://www.penn.museum/collections/object/116097,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
84,320525,Egyptian,29-66-640,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,"Limestone. Standing female figure facing right in relief with rectangular panel of inscription before her head, ""His beloved wife, Hathor-hotep.""",,,,,28.0,,21.5,,,cm,D3249,http://www.penn.museum/collections/object/320525,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
85,320303,Egyptian,E16788,Architecture,,,Egypt|Dendereh,Limestone,Seventh Dynasty|Eighth Dynasty,,,,"Gift of Sara Yorke Stevenson, 1897",,From the cornice of Mastaba of Sennezsu.,,,,,,,,,,,,http://www.penn.museum/collections/object/320303,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
86,97528,Egyptian,E17816,Stela,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Inscribed fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/97528,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
87,269486,Egyptian,E17826,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt; Clarence Stanley Fisher, 1918",,Inscribed fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/269486,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
88,1884,Egyptian,E17829,Stela,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Inscribed fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/1884,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
89,334343,Egyptian,29-66-605,Fragment,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,Inscribed,,,,,8.5,,5.0,,,cm,D1982A,http://www.penn.museum/collections/object/334343,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
90,76433,Egyptian,69-29-196,Ostracon,,,Egypt|Abydos,Limestone|Ink,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,,,,,,,,,,,,67-462,http://www.penn.museum/collections/object/76433,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
91,343648,Egyptian,E11786,Stela,,,Egypt|Gurob,Limestone,Nineteenth Dynasty,,,,"Distribution from the Egyptian Research Account, W.L.S. Loat, 1905",,"Of Pay and Hent, adoring Tuthmosis III.",,,,,,,,,,,AES 3734,http://www.penn.museum/collections/object/343648,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
92,210828,Egyptian,E17323,Fragment,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Fragment of relief. Relief of hippopotamus below which are traces of inscription.,,,,,,,,,,,,http://www.penn.museum/collections/object/210828,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
93,48552,Egyptian,E17821,Object,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Inscribed fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/48552,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
94,200184,Egyptian,E17824,Stela,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Inscribed fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/200184,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
95,291533,Egyptian,E17872,Fragment,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,Fragment of inscription.,,,,,,,,,,,,http://www.penn.museum/collections/object/291533,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
96,297860,Egyptian,E17877,Door Frame,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,Fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/297860,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
97,328748,Egyptian,69-29-111,Stela,,,Egypt|Abydos,Limestone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Text and prow of funeral boat.,,,,,,,,,,,68-13,http://www.penn.museum/collections/object/328748,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
98,75997,Egyptian,69-29-164,Object,,,Egypt|Abydos,Limestone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Text.,,,,,,,,,,,67-450,http://www.penn.museum/collections/object/75997,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
99,107449,Egyptian,69-29-367,Mortar,,,Egypt|Abydos,Limestone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,,,,,,,,,,,,67-545,http://www.penn.museum/collections/object/107449,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
100,157828,Egyptian,E858,Architecture|Block,,,Egypt|El-Amarna,Limestone|Obsidian,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,"Hard limestone, inlaid with obsidian or glass, half cartouche of the Aten.",,,,,,,,,,,ES 858,http://www.penn.museum/collections/object/157828,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
101,187230,Egyptian,E17876,Stela,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,Fragment.,,,,,,,,,,,,http://www.penn.museum/collections/object/187230,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
102,156992,Egyptian,E2211A,Statuary,,,Egypt|El-Amarna,Limestone,,,,,"Purchased from William Flinders Petrie, 1893",,Ornamentation in relief.,,,,,10.0,40.0,,,,cm,ES 2211,http://www.penn.museum/collections/object/156992,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
103,210430,Egyptian,E879,Relief Fragment,,,Egypt|El-Amarna,Sandstone,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,Foot in relief.,,,,,,,,,,,ES666,http://www.penn.museum/collections/object/210430,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
104,88975,Egyptian,29-75-559,Stela,,,Egypt|Mit-Rahineh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Ptah and Sekhmet on either side of offerings; much weathered,,,,,0.135,,0.098,,,m,M2671,http://www.penn.museum/collections/object/88975,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
105,238275,Egyptian,29-75-576,Plaque,,,Egypt|Mit-Rahineh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,With crude relief of cow facing right. Broken in 3 pieces,,,,Bull,6.6,,8.3,,1.3,cm,M9645,http://www.penn.museum/collections/object/238275,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
106,148592,Egyptian,29-75-579,Schist Fragment,,,Egypt|Mit-Rahineh,Schist,,,,,"The Eckley B. Coxe Jr. Expedition to Mit-Rahineh (Memphis), Egypt, 1915-1920",,Inscribed.,,,,,,4.4,2.5,,,cm,M10470,http://www.penn.museum/collections/object/148592,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
107,182358,Egyptian,29-87-465,Stela,,,Egypt|Dra Abu El-Naga,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Drah abu el Naga (Thebes), Egypt; Clarence Stanley Fisher, 1921-1923",,,,,,,,,15.0,,,cm,1801,http://www.penn.museum/collections/object/182358,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
108,95847,Egyptian,69-29-104,Stela,,,Egypt|Abydos,Limestone|Paint,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment.,,,,,,,,,,,67-678,http://www.penn.museum/collections/object/95847,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
109,275534,Egyptian,69-29-168,Object,,,Egypt|Abydos,Sandstone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Cartouche fragment.,,,,Cartouche,,,,,,,67-622,http://www.penn.museum/collections/object/275534,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
110,70645,Egyptian,69-29-177,Relief,,,Egypt|Abydos,Limestone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. With cartouche ending in hotep.,,,,Border,,,,,,,69-34,http://www.penn.museum/collections/object/70645,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
111,190229,Egyptian,69-29-198,Fragment,,,Egypt|Abydos,Limestone|Ink,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Black ink inscription.,,,,,,,,,,,67-624,http://www.penn.museum/collections/object/190229,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
112,125939,Egyptian,E1007D,Relief,,,Egypt|El-Amarna,Alabaster|Limestone,New Kingdom|Eighteenth Dynasty,1539 - 1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,"Fragment of alabaster relief showing the back of a princess's head and a column of text giving her epithets ""beloved of the Aten"" and ""born of the great royal wife...""",,,,Princess,,,,,,,ES837,http://www.penn.museum/collections/object/125939,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
113,298023,Egyptian,E2214A,Relief (uncertain),,,Egypt|El-Amarna,Granite,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,Red granite. A has two cartouches of the Aten incised.,,,,Cartouche,,,,,,,472A|ES 2214,http://www.penn.museum/collections/object/298023,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
114,319856,Egyptian,E468B,Relief,,,Egypt|El-Amarna,Limestone,,,,,"Gift of R. Stewart Culin, 1891",,Fragment of relief sculpture.,,,,,,,,,,,ES 468,http://www.penn.museum/collections/object/319856,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
115,225993,Egyptian,E650,Cornice Fragment,,,Egypt|El-Amarna,Limestone,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,foliage design,,,,Foliage,,,,,,,ES650,http://www.penn.museum/collections/object/225993,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
116,300079,Egyptian,E944,Architecture,,,Egypt|Coptos,Limestone,,,,,"Petrie Exploration; subscription of Mr & Mrs. Charles H. Cramp, 1894",,"Limestone. Relief hand with ankh. Time of Amenemhat I or Senwosret I, c. 2000 B.C.  This and E 945 are parts of the same sculpture.",,,,,,,,,,,ES 944,http://www.penn.museum/collections/object/300079,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
117,211912,Egyptian,E948,Architecture,,,Egypt|Coptos,Granite,,,,,"Petrie Exploration; subscription of Mr & Mrs. Charles H. Cramp, 1894",,"Black granite. Djed Pillar sign and girdle knots, tchet.",,,,,,,,,,,ES 948,http://www.penn.museum/collections/object/211912,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
118,185537,Egyptian,69-29-107,Stela,,,Egypt|Abydos,Limestone,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Hieroglyphs incised on one side.,,,,,,,,,,,67-690,http://www.penn.museum/collections/object/185537,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
119,325487,Egyptian,69-29-112,Stela,,,Egypt|Abydos,Limestone|Paint,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Figure of Horus. Painted.,,,,Horus,,,,,,,68-75,http://www.penn.museum/collections/object/325487,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
120,44162,Egyptian,69-29-176,Relief,,,Egypt|Abydos,Limestone|Paint,,,,,"Penn-Yale Expedition to Abydos, Egypt; David O'Connor and William Kelly Simpson, 1969",,Fragment. Man painted red with upraised arm. Another man (shoulder) in front.,,,,Male,,,,,,,69-20,http://www.penn.museum/collections/object/44162,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
121,266710,Egyptian,E17806,Stela,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Fragment. Kilt.,,,,,,,,,,,,http://www.penn.museum/collections/object/266710,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
122,322674,Egyptian,E2211D,Statuary,,,Egypt|El-Amarna,Limestone,,,,,"Purchased from William Flinders Petrie, 1893",,,,,,,,,,,,,ES 2211,http://www.penn.museum/collections/object/322674,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
123,304825,Egyptian,E2214B,Relief (uncertain),,,Egypt|El-Amarna,Granite,,,,,"Purchased from William Flinders Petrie, 1893",,Red granite.,,,,,,,,,,,ES 2214|472A,http://www.penn.museum/collections/object/304825,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
124,168028,Egyptian,E468A,Relief,,,Egypt|El-Amarna,Limestone,,,,,"Gift of R. Stewart Culin, 1891",,Fragment of relief sculpture.,,,,,,,,,,,ES 468,http://www.penn.museum/collections/object/168028,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
125,127708,Egyptian,E470,Object,,,Egypt|El-Amarna,Quartzite,New Kingdom,1539- 1075 BC,-1540,-1074,"Gift of R. Stewart Culin, 1891",, Quartzite.  Inscribed with part of cartouche of Nefretiti.  Badly worn,,,Inscribed,Cartouche|Nefertiti,,,,,,,ES 470,http://www.penn.museum/collections/object/127708,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
126,135046,Egyptian,E572,Building Fragment|Slab,,,El-Amarna,Alabaster,,,,,"Purchased from William Flinders Petrie, 1893",,"Inscribed ""Everlasting Eternity,"" (part of epithets of king) and ray of Aten",,,Inscribed,Aten,,,,,,,ES582,http://www.penn.museum/collections/object/135046,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
127,187120,Egyptian,E651,Balustrade,,,Egypt|El-Amarna,Quartzite,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,"Fragment of the tapering,conical end of a balustrade inscribed with cartouche of Akhenaten",,,,Cartouche|Akhenaten,12.0,,22.0,,,cm,ES651,http://www.penn.museum/collections/object/187120,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
128,308596,Egyptian,E665,Building Fragment,,,Egypt|El-Amarna,Granite,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,Dark mottle granite.  Inscribed with cartouche of Ahkenaten,,,Inscribed,Cartouche|Akhenaten,,,,,,,ES665,http://www.penn.museum/collections/object/308596,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
129,333110,Egyptian,E859,Architecture|Slab,,,Egypt|El-Amarna,Limestone,Eighteenth Dynasty|New Kingdom,1539-1292 BC,-1540,-1291,"Purchased from William Flinders Petrie, 1893",,Part of representation of water.,,,,,,,,,,,ES 859,http://www.penn.museum/collections/object/333110,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
130,126297,Egyptian,E866B,Stone Fragment,,,Egypt|El-Amarna,Alabaster,,,,,"Purchased from William Flinders Petrie, 1893",,,,,,,,,,,,,ES2215A,http://www.penn.museum/collections/object/126297,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
131,280052,Egyptian,29-66-660,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,"Limestone. Part of man's figure with staff and (scepter?), standing facing right. Servant holds bowl to lips. In front part a vertical band of inscription in relief.",,,,,,,,,,,D3948,http://www.penn.museum/collections/object/280052,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
132,386247,Egyptian,31-28-267,Tablet,,Roman,Egypt|Meydum,Limestone,Roman Period,,,,"The Eckley B. Coxe Jr. Expedition to Meydum; Alan Rowe, 1931",,limestone offering tablet,,,,,0.25,,0.22,,0.14,m,31-3-139,http://www.penn.museum/collections/object/386247,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
133,311627,Egyptian,29-66-597,Door Frame,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,Inscribed,,,,,,20.3,15.0,,,cm,D920,http://www.penn.museum/collections/object/311627,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
134,311628,Egyptian,29-66-607,Relief,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,Limestone. Head of man and lotus flower.,,,,Male|Lotus,,14.5,13.3,,,cm,D2318A,http://www.penn.museum/collections/object/311628,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
135,324910,Egyptian,29-66-613,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,Limestone. Inscription with name Antef,,,,,,,20.0,,,cm,D5351,http://www.penn.museum/collections/object/324910,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
136,88640,Egyptian,29-66-681,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,Limestone. Crude work,,,,,,,16.5,,,cm,D5347,http://www.penn.museum/collections/object/88640,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
137,89859,Egyptian,29-66-795,Stela,,,Egypt|Dendereh,Limestone|Pigment,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,,,,,,,,17.0,,,cm,,http://www.penn.museum/collections/object/89859,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
138,89860,Egyptian,29-66-805,Stela,,,Egypt|Dendereh,Limestone,,,,,"The Eckley B. Coxe Jr. Expedition to Dendereh, Egypt;  Clarence Stanley Fisher, 1915-1923",,,,,,,,19.5,,,,cm,,http://www.penn.museum/collections/object/89860,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
139,95000,Egyptian,E15999,Fragment,,,Egypt,Sandstone,,,,,,,Large signs.,,,,,,,,,,,,http://www.penn.museum/collections/object/95000,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
140,200607,Egyptian,E17856,Object,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the American Exploration Society; Charles Rosher, 1898",,Fragment of inscription.,,,,,,,,,,,,http://www.penn.museum/collections/object/200607,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
141,21727,Egyptian,E17866,Fragment,,,Egypt|Dendereh,Limestone,,,,,"Distribution from the Egypt Exploration Fund, William Flinders Petrie, 1898",,Fragment of inscription.,,,,,,,,,,,,http://www.penn.museum/collections/object/21727,https://upmaa-pennmuseum.netdna-ssl.com/collections/assets/
